action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7618010,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,,,CHEMBL1909046,,,,CHEMBL632,BETAMETHASONE,CHEMBL632,,0,,1539549,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7619733,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1cc2c(OCC(CNC(C)(C)C)OC(=O)c3ccccc3)cccc2[nH]1,,,CHEMBL1909046,,,,CHEMBL357995,BOPINDOLOL,CHEMBL357995,,0,,1539558,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7619830,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1cc(OC)c(C(=O)CCCN2CCCC2)c(OC)c1,,,CHEMBL1909046,,,,CHEMBL188921,BUFLOMEDIL,CHEMBL188921,,0,,1539566,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7619932,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,,,,CHEMBL1909046,,,,CHEMBL1476898,CADMIUM ACETATE,CHEMBL1476898,,0,,1539574,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7620046,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O,,,CHEMBL1909046,,,,CHEMBL1560,CAPTOPRIL,CHEMBL1560,,0,,1539582,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7620196,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc(C[C@H]2NC[C@H](O)[C@H]2OC(C)=O)cc1,,,CHEMBL1909046,,,,CHEMBL423192,ANISOMYCIN,CHEMBL423192,,0,,1539502,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,,7620300,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,COc1ccc(CCN2CCC(Nc3nc4ccccc4n3Cc3ccc(F)cc3)CC2)cc1,,,CHEMBL1909046,,,"{'bei': '17.13', 'le': '0.32', 'lle': '2.50', 'sei': '18.56'}",CHEMBL296419,ASTEMIZOLE,CHEMBL296419,7.85,0,http://www.openphacts.org/units/Nanomolar,1539510,=,15,1,=,,IC50,nM,,14.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,0.014
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7620548,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,,,CHEMBL1909046,,,,CHEMBL515914,AZARIBINE,CHEMBL515914,,0,,1539518,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7620694,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@H](C)[C@H](N)C1=N[C@H](C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](CCC(=O)O)C(=O)N[C@H](C(=O)N[C@H]2CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](Cc3cnc[nH]3)NC(=O)[C@@H](Cc3ccccc3)NC(=O)[C@H]([C@@H](C)CC)NC(=O)[C@@H](CCCN)NC2=O)[C@@H](C)CC)CS1,,,CHEMBL1909046,,,,CHEMBL1200558,BACITRACIN,CHEMBL1200558,,0,,1539526,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7620831,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,,,CHEMBL1909046,,,,CHEMBL388590,BENZBROMARONE,CHEMBL388590,,0,,1539534,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7620886,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,OCc1ccccc1,,,CHEMBL1909046,,,,CHEMBL720,BENZYL ALCOHOL,CHEMBL720,,0,,1539542,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,,7620995,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)(O)O,,,CHEMBL1909046,,,"{'bei': '10.58', 'le': '0.21', 'lle': '2.99', 'sei': '3.54'}",CHEMBL1201207,BETAMETHASONE PHOSPHORIC ACID,CHEMBL1201207,5.00,0,http://www.openphacts.org/units/Nanomolar,1539550,=,15,1,=,,IC50,nM,,10060.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,10.06
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7621823,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1ccc2c3c(cccc13)C(=O)NC2=O,,,CHEMBL1909046,,,,CHEMBL338790,,CHEMBL338790,,0,,1539441,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623099,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,c1ccc(Cn2ccnc2)cc1,,,CHEMBL1909046,,,,CHEMBL14192,BENZYLIMIDAZOLE,CHEMBL14192,,0,,1539425,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623184,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1cc2c(cc1Cl)Oc1cc(Cl)c(Cl)cc1O2,,,CHEMBL1909046,,,,CHEMBL30327,"2,3,7,8-TETRACHLORODIBENZO-P-DIOXIN",CHEMBL30327,,0,,1539433,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623513,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=c1[nH]c2ccccc2c2ccccc12,,,CHEMBL1909046,,,,CHEMBL45245,,CHEMBL45245,,0,,1539450,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623629,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@@]1(O)C[C@H](O[C@H]2C[C@H](N(C)C)[C@H](O[C@H]3C[C@H](O)[C@H](O[C@H]4CCC(=O)[C@H](C)O4)[C@H](C)O3)[C@H](C)O2)c2c(cc3c(c2O)C(=O)c2c(O)cccc2C3=O)[C@H]1C(=O)OC,,,CHEMBL1909046,,,,CHEMBL502620,ACLARUBICIN,CHEMBL502620,,0,,1539458,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623750,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Oc1ncnc2[nH]ncc12,,,CHEMBL1909046,,,,CHEMBL1467,ALLOPURINOL,CHEMBL1467,,0,,1539466,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623839,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CN(C)c1nc(N(C)C)nc(N(C)C)n1,,,CHEMBL1909046,,,,CHEMBL1455,ALTRETAMINE,CHEMBL1455,,0,,1539474,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7623964,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN,,,CHEMBL1909046,,,,CHEMBL1370561,AMINOPHYLLINE,CHEMBL190,,0,,1539482,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,,7624141,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,,CHEMBL1909046,,,"{'bei': '22.32', 'le': '0.43', 'lle': '3.57', 'sei': '19.00'}",CHEMBL1113,AMOXAPINE,CHEMBL1113,7.00,0,http://www.openphacts.org/units/Nanomolar,1539490,=,15,1,=,,IC50,nM,,99.0,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,,,IC50,uM,UO_0000065,,0.099
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7624255,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,,,CHEMBL1909046,,,,CHEMBL87285,ANDROSTERONE,CHEMBL87285,,0,,1539499,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7624355,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@](O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(C(F)(F)F)c1,,,CHEMBL1909046,,,,CHEMBL63560,(R)-BICALUTAMIDE,CHEMBL63560,,0,,1539417,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7624772,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,N[C@@H](Cc1ccc(F)cc1)C(=O)O,,,CHEMBL1909046,,,,CHEMBL1235242,,CHEMBL1235242,,0,,1539442,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7625724,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,,,CHEMBL1909046,,,,CHEMBL1399,ANASTROZOLE,CHEMBL1399,,0,,1539498,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626040,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,S=C=Nc1cccc2ccccc12,,,CHEMBL1909046,,,,CHEMBL1381098,1-NAPHTHYLISOTHIOCYANATE,CHEMBL1381098,,0,,1539426,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626135,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(=O)Nc1cccc(O)c1,,,CHEMBL1909046,,,,CHEMBL9419,METACETAMOL,CHEMBL9419,,0,,1539434,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626465,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC[C@H](C)[C@H]1O[C@]2(C=C[C@@H]1C)C[C@@H]1C[C@@H](C/C=C(\C)[C@@H](O[C@H]3C[C@H](OC)[C@@H](O[C@H]4C[C@H](OC)[C@@H](O)[C@H](C)O4)[C@H](C)O3)[C@@H](C)/C=C/C=C3\CO[C@@H]4[C@H](O)C(C)=C[C@@H](C(=O)O1)[C@]34O)O2.CO[C@H]1C[C@H](O[C@H]2[C@H](C)O[C@@H](O[C@@H]3/C(C)=C/C[C@@H]4C[C@@H](C[C@]5(C=C[C@H](C)[C@@H](C(C)C)O5)O4)OC(=O)[C@@H]4C=C(C)[C@@H](O)[C@H]5OC/C(=C\C=C\[C@@H]3C)[C@]54O)C[C@@H]2OC)O[C@@H](C)[C@@H]1O,,,CHEMBL1909046,,,,CHEMBL3215298,ABAMECTIN,CHEMBL3215298,,0,,1539451,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626584,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)[C@@H]5[C@@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)[C@@H]14)[C@@H](O)[C@@H]6OC,,,CHEMBL1909046,,,,CHEMBL5314360,ACONITINE,CHEMBL5314360,,0,,1539459,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626706,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C=CCO,,,CHEMBL1909046,,,,CHEMBL234926,ALLYL ALCOHOL,CHEMBL234926,,0,,1539467,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626796,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,NC12CC3CC(CC(C3)C1)C2,,,CHEMBL1909046,,,,CHEMBL660,AMANTADINE,CHEMBL660,,0,,1539475,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7626923,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,,,CHEMBL1909046,,,,CHEMBL376180,AMINOPTERIN,CHEMBL376180,,0,,1539483,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7627076,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,,,CHEMBL1909046,,,,CHEMBL1082,AMOXICILLIN,CHEMBL1082,,0,,1539491,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7627294,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1onc(O)c1CC(N)C(=O)O,,,CHEMBL1909046,,,,CHEMBL13378,"(R,S)-AMPA",CHEMBL13378,,0,,1539418,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7627716,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1cn[nH]c1,,,CHEMBL1909046,,,,CHEMBL1308,FOMEPIZOLE,CHEMBL1308,,0,,1539443,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7628833,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C=C(Cl)Cl,,,CHEMBL1909046,,,,CHEMBL156455,"1,1-DICHLOROETHENE",CHEMBL156455,,0,,1539427,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7628931,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,NC(=O)c1cccc(N)c1,,,CHEMBL1909046,,,,CHEMBL81977,3-AMINOBENZAMIDE,CHEMBL81977,,0,,1539435,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629262,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O)[C@@H](O[C@H]3[C@H](O)[C@@H](O)C(O)O[C@@H]3CO)O[C@@H]2CO)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O,,,CHEMBL1909046,,,,CHEMBL404271,ACARBOSE,CHEMBL404271,,0,,1539452,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629380,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1nc2c(ncn2COCCO)c(=O)[nH]1,,,CHEMBL1909046,,,,CHEMBL184,ACYCLOVIR,CHEMBL184,,0,,1539460,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629503,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Cc1[nH]cnc1CN1CCc2c(c3ccccc3n2C)C1=O,,,CHEMBL1909046,,,,CHEMBL1110,ALOSETRON,CHEMBL1110,,0,,1539468,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629593,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,,,CHEMBL1909046,,,,CHEMBL153479,AMBROXOL,CHEMBL153479,,0,,1539476,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629721,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,Nc1ccc(C(=O)O)c(O)c1,,,CHEMBL1909046,,,,CHEMBL1169,AMINOSALICYLIC ACID,CHEMBL1169,,0,,1539484,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629873,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O,,,CHEMBL1909046,,,,CHEMBL267345,AMPHOTERICIN B,CHEMBL267345,,0,,1539492,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7629952,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CC(C)NC[C@H](O)COc1cccc2[nH]ccc12,,,CHEMBL1909046,,,,CHEMBL117405,,CHEMBL117405,,0,,1539419,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7630379,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,CCCCCCCCCc1ccc(O)cc1,,,CHEMBL1909046,,,,CHEMBL153062,4-NONYLPHENOL,CHEMBL153062,,0,,1539444,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
,Inhibition < 50% @ 10 uM and thus dose-reponse curve not measured,7631285,[],CHEMBL1909156,"DRUGMATRIX: Histamine H1, Central radioligand binding (ligand: [3H] Pyrilamine)",B,,,BAO_0000190,BAO_0000249,cell membrane format,O=C(c1ccccc1Cl)N1CCC(Cc2ccccc2)CC1,,,CHEMBL1909046,,,,CHEMBL1909048,,CHEMBL1909048,,0,,1539420,,15,0,,Not Active,IC50,,,,CHEMBL231,Homo sapiens,Histamine H1 receptor,9606,Not Active,,IC50,,,,
